"","curve1","curve2","curve3","curve4"
"3869",1,0.959169015859313,0,0.598812957199888
"3870",1,1,0.279159040285359,1
"3871",1,1,0,1
"3872",1,1,1,1
"3873",0,0,0,1
"3874",0,0,1,0
"3875",1,0.808665343661817,0,0.455158857610835
"3876",0,1,0,0
"3877",1,0.563046283790461,0,0
"3878",0.725034461201882,1,0,0
"3879",1,0,0,0
"3880",1,0,0,0
"3881",1,1,0,1
"3882",0.27913958191068,0.278224916632117,1,0.283540046333513
"3883",0,0,1,0
"3884",0.938504416713244,0.95904766628414,0,1
"3885",1,0.73899392352546,0,0
"3886",1,0.989154311482908,0,0
"3887",1,1,1,1
"3888",0,0,0,1
"3889",0,0,1,0
"3890",0.149280528055268,1,0,0
"3891",1,1,1,1
"3892",1,0,0,0
"3893",1,1,1,1
"3894",0.965261246517324,0.96452970320907,1,0.973176842591106
"3895",1,0.955407981126929,0,0
"3896",0,1,0,0
"3897",1,1,1,1
"3898",0,0,1,0
"3899",1,0,0,0
"3900",1,0,0,0
"3901",1,1,1,1
"3902",1,0.28827247081305,0,0
"3903",1,1,0,1
"3904",0,0,1,0
"3905",1,1,0.819136190022847,1
"3906",0.988704461835131,0.984103466601207,1,0.990258008189199
"3907",1,0,0,0
"3908",0.198514751362736,1,0,0
"3909",1,0,0,0
"3910",0.965735899152139,1,0,0
"3911",1,0.37679262767628,0,0
"3912",1,1,0,1
"3913",0.999923774691401,1,0.998479603103429,0.999847549555224
"3914",0,0,1,0
"3915",1,1,1,1
"3916",0,0,1,0
"3917",1,0.996786317678049,0,0.996148792771268
"3918",0,1,0,0
"3919",1,1,0,1
"3920",0,1,0,0
"3921",1,0,0,0
"3922",1,0.97132702450237,0,0
"3923",1,1,1,1
"3924",1,0,0,0
"3925",1,0.972317862719725,0,0
"3926",1,0,0,0
"3927",1,0,0,0
"3928",1,1,1,1
"3929",0,0,1,0
"3930",1,1,1,1
"3931",0,0,0,1
"3932",0,0,1,0
"3933",0,0,1,0
"3934",0,0,1,0
"3935",1,0,0,0
"3936",0,0,1,0
"3937",1,1,1,1
"3938",1,0,0,0
"3939",0,0,1,0
"3940",1,1,0,1
"3941",1,1,1,1
"3942",0,0,0,1
"3943",0,0,1,0
"3944",0,0,0,1
"3945",0,0,0,1
"3946",0,0,1,0
"3947",1,0,0,0
"3948",1,0.941012913919132,0,0
"3949",1,0,0,0
"3950",1,0,0,0
"3951",1,0,0,0
"3952",1,0,0,0
"3953",1,0,0,0
"3954",0,0,1,0
"3955",1,0,0,0
"3956",1,0.593242659764428,0,0
"3957",1,1,1,1
"3958",0,1,0,0
"3959",1,0.883653407713603,0,0
"3960",0.980207369533603,0.97468773425764,0.889801764861548,1
"3961",1,1,1,1
"3962",1,0.984250249785675,0,0.961988761487824
"3963",1,1,0,1
"3964",1,0.665113243088681,0,0
"3965",1,0.599257716782602,0,0
"3966",1,1,0,1
"3967",0,0,1,0
"3968",1,0.999918718390945,0.866485125334893,0.997078876456931
"3969",0.972625144175195,0.973364597453487,0.864272818530483,1
"3970",1,0.964376085817285,0,0
"3971",1,0.988293871194631,0,0.992817544397972
"3972",0.999023367720305,1,0,0
"3973",1,1,1,1
"3974",1,0.862366691835243,0,0
"3975",1,0,0,0
"3976",1,1,1,1
"3977",1,0,0,0
"3978",1,1,0,1
"3979",0,1,0,0
"3980",1,0,0,0
"3981",0,0,0,1
"3982",0.999939856295944,0.999879711122725,1,0.999819564481347
"3983",0,0,1,0
"3984",0,0,1,0
"3985",1,1,0,1
"3986",1,0.993439450357692,0,0
"3987",1,1,1,1
"3988",1,1,0.665059122719004,1
"3989",0,0,0,1
"3990",0,0,1,0
"3991",0,1,0,0
"3992",1,1,1,1
"3993",1,1,1,1
"3994",1,0,0,0
"3995",1,1,0,1
"3996",0,1,0,0
"3997",0,0,1,0
"3998",0,0,0,1
"3999",1,1,0,1
"4000",0,0,1,0
"4001",1,1,1,1
"4002",1,0,0,0
"4003",1,1,1,1
"4004",1,0,0,0
"4005",0,1,0,0
"4006",1,0,0,0
"4007",0,1,0,0
"4008",0,0,1,0
"4009",1,1,1,1
"4010",0.869903020473177,0.912891980320487,0,1
"4011",1,0.713493110273367,0,0
"4012",1,1,0,1
"4013",1,0.996501260038855,0,0.827963072762889
"4014",0,0,0,1
"4015",0.870971733975372,0.939282553818927,0,1
"4016",0,1,0,0
"4017",0,1,0,0
"4018",0.993996740678069,0.993933448750911,1,0.994234087722489
"4019",0,0,1,0
"4020",0.999935569025179,1,0.999806703882492,0.999871136985739
"4021",1,1,1,1
"4022",0,0,1,0
"4023",1,1,0,0.766878840928107
"4024",1,0,0,0
"4025",1,1,1,1
"4026",1,1,1,1
"4027",1,0,0,0
"4028",0,1,0,0
"4029",0,1,0,0
"4030",0,0,1,0
"4031",0,0,0,1
"4032",1,0,0,0
"4033",1,0.748854137068116,0,0
"4034",1,1,1,1
"4035",1,0,0,0
"4036",1,1,1,1
"4037",1,0,0,0
"4038",1,0,0,0
"4039",1,0,0,0
"4040",1,0,0,0
"4041",0,0,0,1
"4042",1,0,0,0
"4043",1,0.951409820726309,0,0
"4044",0,0,0,1
"4045",1,1,0,0
"4046",1,1,0.482473199206921,1
"4047",1,0.966479051276469,0,0
"4048",1,1,0,1
"4049",1,0.641330184628165,0,0
"4050",1,1,0,0.880576465663931
"4051",0,0,1,0
"4052",1,0,0,0
"4053",0.930315294417557,1,0,0
"4054",1,0.442910389757477,0,0
"4055",1,1,0,0.64322625315416
"4056",0,0,0,1
"4057",1,1,1,1
"4058",0,0,1,0
"4059",0.89996656378388,1,0,0
"4060",0.757737346890339,1,0,0
"4061",1,1,0.224809301310433,1
"4062",0,0,0,1
"4063",1,0.348918657269027,0,0
"4064",0.986455265119588,1,0,0
"4065",0,0,1,0
"4066",1,0,0,0
"4067",1,1,1,1
"4068",0,0,0,1
"4069",0,0,1,0
"4070",1,0.915536477630397,0,0
"4071",0,0,1,0
"4072",0,0,0,1
"4073",0.798607397997744,0.864028238358537,0,1
"4074",1,1,0,1
"4075",1,0,0,0
"4076",1,0,0,0
"4077",1,0.33499272989422,0,0
"4078",1,1,1,1
"4079",0.983888899553877,1,0,0.965463005260971
"4080",0.865457651833721,0.926054403827892,0,1
"4081",0.944822051661947,0.91791298799766,0,1
"4082",1,0,0,0
"4083",1,0.958964093496662,0,0
"4084",0,0,0,1
"4085",1,1,0,1
"4086",0.954040378432061,0.960152655594156,0,1
"4087",0,0,0,1
"4088",0.983365252514035,0.960623504080726,0,1
"4089",0,0,0,1
"4090",0.872987789357325,0.924565668076436,0,1
"4091",1,1,0,1
"4092",0,0,0,1
"4093",1,0.657264839788905,0,0
"4094",1,0.684263118607668,0,0
"4095",0,0,1,0
"4096",0,0,1,0
"4097",0,0,1,0
"4098",0,0,0,1
"4099",1,0,0,0
"4100",1,1,0,0.550847091690201
"4101",0.99991274293119,1,0.999617123510406,0.999825487381118
"4102",0,0,1,0
"4103",0,0,1,0
"4104",0.929360021545563,1,0,0
"4105",1,0.728768883917439,0,0
"4106",0.974434398908357,1,0,0
"4107",0,1,0,0
"4108",1,1,1,1
"4109",1,0,0,0
"4110",0,0,0,1
"4111",1,0,0,0
"4112",0,0,1,0
"4113",0,0,1,0
"4114",1,0.978514918653018,0,0
"4115",1,1,1,1
"4116",1,0,0,0
"4117",0,0,1,0
"4118",0,1,0,0
"4119",0.995881433364093,1,0,0.991307187212719
"4120",1,0.874757240800327,0,0.501667997087308
"4121",1,0.625544898269376,0,0
"4122",0,0,0,1
"4123",0.948732852988508,1,0,0
"4124",1,0.231525052741509,0,0
"4125",0,0,1,0
"4126",1,0.959367451243212,0,0
"4127",1,0.941834157400894,0,0.978369401386753
"4128",0.426870874771197,0.425648677061652,1,0.4296003372967
"4129",1,1,0,1
"4130",1,0.95147821279909,0,0
"4131",1,1,1,1
"4132",0,0,1,0
"4133",0,0,1,0
"4134",0.98415232913526,0.983123192866224,1,0.98518248807254
"4135",1,0,0,0
"4136",0,0,0,1
"4137",1,1,1,1
"4138",1,1,0.664142392302065,1
"4139",0,0,1,0
"4140",1,0.993030672289559,0,0
"4141",0,0,1,0
"4142",0.961860958866407,0.964804429715013,0,1
"4143",0,0,1,0
"4144",0,0,1,0
"4145",0.781186859938565,0.78465043270965,0,1
"4146",1,1,1,1
"4147",1,0,0,0
"4148",0,0,0,1
"4149",0.407952543103355,1,0,0
"4150",1,1,1,1
"4151",1,1,0,0.7138747401704
"4152",0,1,0,0
"4153",1,0,0,0
"4154",0,0,1,0
"4155",1,1,0.315068434510607,1
"4156",0,0,0,1
"4157",1,0.964645059163701,0,0
"4158",1,1,0,1
"4159",0,0,0,1
"4160",1,0,0,0
"4161",1,0,0,0
"4162",0,0,1,0
"4163",1,1,1,1
"4164",1,0,0,0
"4165",0,0,1,0
"4166",0.999123964808363,1,0,0
"4167",1,0,0,0
"4168",1,1,1,1
"4169",0,0,1,0
"4170",0.734095091942491,1,0,0
"4171",0,0,0,1
"4172",0.944663980914925,0.910695529043938,0,1
"4173",0,0,0,1
"4174",0,0,1,0
"4175",0,0,1,0
"4176",0,0,1,0
"4177",1,1,0.322222982518361,1
"4178",1,0.955357058248669,0,0
"4179",1,0.422739873145522,0,0
"4180",0.593963164953878,0.592781446413202,0,1
"4181",0,0,1,0
"4182",1,1,1,1
"4183",1,1,0,0.353657251841449
"4184",0,0,1,0
"4185",0.966779352131845,1,0,0
"4186",1,1,1,1
"4187",0,0,1,0
"4188",1,0,0,0
"4189",1,0.561361548188907,0,0
"4190",1,1,0,0.847833346510094
"4191",0,1,0,0
"4192",0,0,0,1
"4193",1,1,1,1
"4194",0.819380019972263,0.861306696638062,0,1
"4195",0,0,0,1
"4196",0,0,1,0
"4197",1,0,0,0
"4198",1,0.720261660431228,0,0
"4199",1,0,0,0
"4200",0.542930960252102,1,0,0
"4201",0,0,0,1
"4202",1,0.974941965364301,0,0
"4203",1,0,0,0
"4204",1,1,1,1
"4205",1,0,0,0
"4206",0,0,0,1
"4207",1,1,1,1
"4208",0,0,1,0
"4209",1,0,0,0
"4210",0.885754300458714,0.915415017320627,0,1
"4211",0,0,1,0
"4212",1,0.467683909688728,0,0
"4213",1,1,0,1
"4214",1,0,0,0
"4215",1,1,0,0.868221987835614
"4216",1,1,0,1
"4217",0,0,0,1
"4218",0,0,0,1
"4219",1,1,0,1
"4220",1,0,0,0
"4221",1,1,1,1
"4222",1,0,0,0
"4223",1,0,0,0
"4224",1,0,0,0
"4225",1,1,1,1
"4226",1,0.937502669732607,0,0.529308948539512
"4227",1,1,1,1
"4228",0,0,0,1
"4229",1,1,0,1
"4230",1,1,0,1
"4231",1,1,1,1
"4232",1,0,0,0
"4233",1,1,0.664754991873782,1
"4234",0.811670259332585,0.804637571667601,1,0.812902598135706
"4235",0,0,1,0
"4236",1,1,1,1
"4237",1,0.967916446153914,0,0.76493390260803
"4238",1,0,0,0
"4239",0,0,0,1
"4240",1,0,0,0
"4241",1,0.92939251755904,0,0
"4242",1,0.568924036354286,0,0
"4243",1,1,0,0.777005766383115
"4244",1,1,0,1
"4245",1,0,0,0
"4246",1,0,0,0
"4247",1,0,0,0
"4248",1,0,0,0
"4249",1,1,0,1
"4250",1,1,1,1
"4251",0,1,0,0
"4252",0,0,1,0
"4253",1,1,1,1
"4254",0,0,1,0
"4255",0,0,0,1
"4256",0,0,1,0
"4257",1,0,0,0
"4258",1,1,1,1
"4259",1,1,0,0.732066673264986
"4260",0,0,0,1
"4261",0,0,1,0
"4262",0,0,1,0
"4263",0,1,0,0
"4264",1,0.246185587729164,0,0
"4265",1,1,1,1
"4266",1,0.748034590465034,0,0
"4267",1,1,0,1
"4268",0,0,1,0
"4269",0,0,1,0
"4270",0.889339371155594,0.919419025205922,0,1
"4271",0,0,1,0
"4272",1,0.914087488263583,0,0.493627880741984
"4273",1,1,0,1
"4274",1,1,0,1
"4275",0,0,1,0
"4276",1,0,0,0
"4277",1,1,0,1
"4278",0,0,1,0
"4279",0,0,1,0
"4280",1,1,0.546236947338578,1
"4281",1,1,0,1
"4282",0,0,1,0
"4283",0.805349058043138,1,0,0
"4284",1,0,0,0
"4285",0,0,1,0
"4286",0.191091917243992,1,0,0
"4287",0.956348443669045,1,0,0
"4288",0,0,1,0
"4289",0,0,0,1
"4290",1,0,0,0
"4291",1,0,0,0
"4292",1,1,1,1
"4293",1,0.97113325140805,0,0.722845752913652
"4294",0,0,1,0
"4295",1,0,0,0
"4296",0,0,0,1
"4297",0.984845400268972,0.981123973850776,0.566037818275154,1
"4298",1,1,1,1
"4299",0,0,1,0
"4300",1,0,0,0
"4301",1,0,0,0
"4302",0.916036592227346,0.868783756783965,0,1
"4303",1,0.78542877795324,0,0.416514338020261
"4304",1,0,0,0
"4305",0,0,1,0
"4306",0,0,1,0
"4307",0.999940628514853,1,0.999821881026132,0.999881255523233
"4308",1,1,1,1
"4309",0,0,0,1
"4310",1,1,0,1
"4311",1,1,1,1
"4312",1,0,0,0
"4313",0.876606103312813,0.955844504941821,0,1
"4314",0,0,1,0
"4315",1,0,0,0
"4316",1,0.822813882449639,0,0
"4317",0,0,0,1
"4318",1,0,0,0
"4319",1,0,0,0
"4320",0,0,0,1
"4321",0,0,1,0
"4322",0,0,1,0
"4323",0,0,0,1
"4324",0,0,0,1
"4325",0,0,1,0
"4326",0.996629483311519,0.996557482413321,1,0.996792951802966
"4327",0,0,0,1
"4328",0,0,1,0
"4329",0,1,0,0
"4330",0,0,1,0
"4331",1,1,0.985152819937253,1
"4332",1,0,0,0
"4333",0,1,0,0
"4334",0.869721933378158,0.845336075934257,0,1
"4335",1,0,0,0
"4336",0,0,1,0
"4337",1,0.998135675294858,0,0.999067432538169
"4338",0,0,0,1
"4339",0,0,1,0
"4340",1,1,0.839166148056042,1
"4341",0,0,1,0
"4342",0,0,0,1
"4343",1,1,0,1
"4344",1,1,0.253917531440887,1
"4345",0.850489338548005,0.907655359318737,0,1
"4346",0,0,1,0
"4347",0,0,1,0
"4348",0,0,1,0
"4349",0.71767741264394,0.717054570932375,1,0.724628928203944
"4350",1,1,1,1
"4351",0,0,1,0
"4352",0,1,0,0
"4353",1,0,0,0
"4354",0,0,0,1
"4355",0.839313322489911,1,0,0
"4356",1,1,0,1
"4357",0.987047178430002,0.986702020464585,1,0.989576012545716
"4358",1,0.960902505171884,0,0
"4359",1,0,0,0
"4360",1,0.979569545456038,0,0
"4361",1,1,1,1
"4362",0,0,1,0
"4363",0,0,1,0
"4364",0,0,1,0
"4365",0,1,0,0
"4366",0.842696840754475,1,0,0.812607678244241
"4367",0,0,1,0
"4368",0,0,1,0
"4369",0,0,1,0
"4370",0.980540573933758,0.960162220679415,0,1
"4371",1,0.993303410668358,0,0.995311419509015
"4372",0,1,0,0
"4373",0.654253001586408,0.653109604145158,1,0.665182479240851
"4374",1,0,0,0
"4375",1,1,1,1
"4376",0,0,1,0
"4377",0,0,1,0
"4378",0.630074173828186,1,0,0
"4379",0,0,0,1
"4380",0,0,1,0
"4381",1,1,0,1
"4382",0.632042660735777,1,0,0
"4383",0.761961511006862,0.759969079394275,1,0.772455314676008
"4384",1,1,1,1
"4385",0,0,1,0
"4386",1,1,0.437271339557068,1
"4387",0,0,0,1
"4388",1,0.841808149852275,0,0
"4389",1,1,1,1
"4390",1,1,0,1
"4391",0,0,1,0
"4392",1,1,0,1
"4393",0,0,0,1
"4394",0,0,1,0
"4395",0,0,1,0
"4396",1,0.975355815328558,0,0.857271220842303
"4397",1,1,1,1
"4398",1,1,0,1
"4399",1,1,0,0.906328771748708
"4400",1,0.909163846317827,0,0
"4401",1,0,0,0
"4402",0,0,1,0
"4403",0,0,1,0
"4404",1,0,0,0
"4405",1,1,1,1
"4406",1,1,1,1
"4407",0,0,1,0
"4408",1,1,1,1
"4409",1,0,0,0
"4410",0,1,0,0
"4411",0,0,1,0
"4412",0.220694001273726,1,0,0
"4413",0.923722138119049,0.923471114519785,1,0.926523523173889
"4414",0.930244769730121,1,0,0
"4415",0.979533506741397,0.976385622790757,1,0.973247733239923
"4416",0.761252085308017,1,0,0
"4417",0,1,0,0
"4418",1,1,1,1
"4419",0,0,1,0
"4420",1,0.964556764635477,0,0
"4421",1,0.914245083399341,0,0.746508829740891
"4422",1,0,0,0
"4423",0,0,1,0
"4424",1,0.498160472906127,0,0
"4425",1,1,1,1
"4426",0.512853345872917,0.511894114119204,1,0.518738309874145
"4427",1,1,0.738102563905785,1
"4428",0,0,0,1
"4429",1,0,0,0
"4430",0.998929234587599,0.995619413964573,0.685502614007431,1
"4431",1,1,1,1
"4432",1,1,1,1
"4433",0,0,0,1
"4434",1,0.420255400679934,0,0
"4435",1,0.963237178832854,0,0.615686186404464
"4436",0.997453028674375,0.992510034605715,0.958297144299865,1
"4437",1,0.958897708575686,0,0
"4438",0,0,0,1
"4439",1,0,0,0
"4440",1,1,1,1
"4441",0,1,0,0
"4442",0,0,0,1
"4443",0,0,0,1
"4444",0.999582095342072,0.999164345027951,0.979014905145518,1
"4445",0,0,1,0
"4446",1,1,1,1
"4447",1,0,0,0
"4448",1,1,1,1
"4449",1,0.94426604469358,0,0
"4450",0,0,0,1
"4451",1,1,1,1
"4452",1,0,0,0
"4453",1,0,0,0
"4454",0,1,0,0
"4455",0.927544610127354,1,0,0.91680051716983
"4456",1,0.339509174489399,0,0
"4457",0,0,1,0
"4458",1,0.962709067165304,0,0.79106670735708
"4459",1,1,0,1
"4460",1,0.913385198985514,0,0
"4461",1,1,1,1
"4462",1,1,0.838250912126592,1
"4463",1,1,0,1
"4464",1,0.880345514010185,0,0
"4465",0,0,0,1
"4466",0,0,1,0
"4467",0,0,1,0
"4468",1,1,0,1
"4469",0,1,0,0
"4470",1,0,0,0
"4471",0,0,0,1
"4472",1,0.972219689111824,0,0.828455205397995
"4473",1,1,0,1
"4474",1,0.158865544087403,0,0
"4475",1,1,0,1
"4476",0,0,0,1
"4477",1,0.953437651651744,0,0.616263028819467
"4478",0,0,0,1
"4479",1,1,0,1
"4480",0,0,0,1
"4481",0,0,1,0
"4482",1,0,0,0
"4483",1,0,0,0
"4484",1,1,0,0.575119968554392
"4485",0.414535735766605,0.413104118068632,1,0.415646759551101
"4486",0.917164918678573,1,0,0
"4487",0,0,1,0
"4488",1,1,0,1
"4489",1,0.979270972240133,0,0.997252279743704
"4490",1,1,1,1
"4491",0,1,0,0
"4492",0,0,0,1
"4493",1,0,0,0
"4494",1,1,0,0.793404455526794
"4495",0,1,0,0
"4496",1,1,0,1
"4497",1,1,1,1
"4498",1,1,1,1
"4499",0,0,0,1
"4500",0,0,0,1
"4501",1,0,0,0
"4502",1,1,1,1
"4503",1,1,1,1
"4504",1,1,1,1
"4505",1,0.290269258102898,0,0
"4506",1,1,1,1
"4507",1,1,0,1
"4508",0,1,0,0
"4509",0,0,1,0
"4510",1,1,0.216329876628811,1
"4511",0,0,1,0
"4512",1,0,0,0
"4513",1,0,0,0
"4514",0,0,1,0
"4515",1,1,1,1
"4516",0,0,0,1
"4517",0,0,0,1
"4518",1,1,0,1
"4519",1,0,0,0
"4520",0,0,1,0
"4521",0,0,1,0
"4522",0,0,1,0
"4523",0,0,1,0
"4524",1,1,1,1
"4525",1,1,0.303004476770701,1
"4526",1,0,0,0
"4527",0.908338461346155,0.938740516019216,0,1
"4528",1,1,0,1
"4529",1,1,0,0.634328475992311
"4530",0,0,1,0
"4531",0,0,0,1
"4532",0,0,1,0
"4533",1,1,1,1
"4534",0,1,0,0
"4535",1,1,0,1
"4536",0.995993926755865,0.99554238656784,0.893024189623763,1
"4537",1,1,1,1
"4538",0,0,1,0
"4539",1,1,1,1
"4540",1,1,0,1
"4541",0,0,1,0
"4542",0.417556075862441,1,0,0
"4543",1,0.250447673520144,0,0
"4544",1,0.95324585712626,0,0.658811696646472
"4545",0.984500185152008,0.981590084134222,0,1
"4546",1,1,1,1
"4547",1,1,1,1
"4548",1,1,1,1
"4549",0.999940124411811,1,0.999820373952439,0.999880247357212
"4550",1,0,0,0
"4551",1,1,0,1
"4552",1,0,0,0
"4553",0,0,1,0
"4554",1,1,0.72495786996768,1
"4555",1,0,0,0
"4556",1,1,0,1
"4557",0,0,0,1
"4558",1,1,0,1
"4559",0,0,1,0
"4560",0,0,1,0
"4561",1,0,0,0
"4562",1,1,0,1
"4563",1,0.742533084888794,0,0
"4564",0,0,1,0
"4565",0,0,1,0
"4566",0,0,0,1
"4567",1,0.999630696243693,0,0
"4568",1,0,0,0
"4569",1,0,0,0
"4570",0,0,0,1
"4571",1,0,0,0
"4572",1,0.938686222765615,0,0
"4573",0,0,0,1
"4574",1,1,0.461910795894871,1
"4575",0,0,0,1
"4576",0,0,0,1
"4577",0,0,0,1
"4578",1,1,1,1
"4579",0,0,1,0
"4580",1,1,1,1
"4581",1,0,0,0
"4582",0.805883571227164,0.835271498248969,0,1
"4583",1,0.729476341277586,0,0
"4584",0.64877648781831,1,0,0
"4585",1,1,1,1
"4586",0,1,0,0
"4587",1,1,0,0.405063115156972
"4588",1,0,0,0
"4589",1,1,0.665579997817474,1
"4590",1,0,0,0
"4591",0,0,1,0
"4592",1,1,0,0.830330060625494
"4593",0,0,1,0
"4594",0.676191246633049,1,0,0
"4595",0,0,0,1
"4596",0,0,0,1
"4597",1,1,0,0
"4598",1,1,0,1
"4599",1,1,0,1
"4600",1,1,0,1
"4601",0,1,0,0
"4602",0,0,0,1
"4603",1,0,0,0
"4604",1,0.999875078201848,0.999249943861002,0.999750164397234
"4605",0.990905146433235,1,0,0
"4606",1,0,0,0
"4607",1,1,1,1
"4608",0,1,0,0
"4609",0,0,0,1
"4610",0.979462558056607,1,0,0
"4611",0.98061432416506,1,0,0
"4612",0,0,1,0
"4613",1,0,0,0
"4614",1,0.996686322997696,0.467413660044437,0.995362026367223
"4615",1,1,1,1
"4616",1,1,0,1
"4617",1,1,0,1
"4618",1,1,1,1
"4619",1,0,0,0
"4620",0,0,1,0
"4621",0,1,0,0
"4622",1,0.793952451285748,0,0
"4623",1,0,0,0
"4624",0.94181953117812,0.934042822390084,0,1
"4625",1,1,0,1
"4626",1,1,0,1
"4627",1,0.782757105924521,0,0
"4628",1,1,0.797651515404662,1
"4629",0.999849483822965,1,0.998605662365009,0.999698981657117
"4630",0.666761012786311,1,0,0
"4631",1,1,0,1
"4632",1,0,0,0
"4633",1,0,0,0
"4634",1,0.479313866381779,0,0
"4635",1,1,0,1
"4636",0,0,1,0
"4637",0,0,0,1
"4638",0.978032384282581,1,0,0
"4639",1,1,0.567869137696398,1
"4640",1,0,0,0
"4641",0,0,1,0
"4642",0.874129488057082,1,0,0.959097033679019
"4643",1,0,0,0
"4644",0,0,1,0
"4645",1,1,0.409898682754825,1
"4646",0,1,0,0
"4647",0,1,0,0
"4648",0.820460069559948,0.847826358384401,0,1
"4649",0,0,1,0
"4650",1,1,0,0
"4651",1,1,1,1
"4652",1,0,0,0
"4653",1,0.388174267895694,0,0
"4654",0,0,1,0
"4655",1,0,0,0
"4656",1,0.997376098502039,0,0
"4657",1,0.961874479495817,0,0
"4658",1,0,0,0
"4659",0,1,0,0
"4660",0.94133158407,0.939967933274083,1,0.951802927828189
"4661",1,1,0,0.418548951655656
"4662",0,0,1,0
"4663",1,0,0,0
"4664",0,0,1,0
"4665",0,0,1,0
"4666",1,0,0,0
"4667",0,1,0,0
"4668",1,0,0,0
"4669",0,0,1,0
"4670",1,1,0,0.57035999993692
"4671",1,0,0,0
"4672",0.32372720005987,1,0,0
"4673",1,1,0,1
"4674",0.891474571031575,1,0,1
"4675",1,0,0,0
"4676",0,0,1,0
"4677",0,0,0,1
"4678",1,1,1,1
"4679",1,0,0,0
"4680",0,0,1,0
"4681",1,1,0,0.640059791737138
"4682",0.999849858500099,1,0.997413887851867,0.999699730930602
"4683",0.877370382770553,1,0,0
"4684",1,1,0,0
"4685",0,0,0,1
"4686",0,0,1,0
"4687",1,0,0,0
"4688",0,0,0,1
"4689",0.969029556135672,0.977878794779196,0.243797655996128,1
"4690",0,0,1,0
"4691",1,1,1,1
"4692",0.968765598598266,0.937587130509029,0,1
"4693",0,0,0,1
"4694",0,0,1,0
"4695",1,1,0,1
"4696",0,0,0,1
"4697",0,0,0,1
"4698",1,1,0,1
"4699",1,1,0.662785417813301,1
"4700",1,1,0,1
"4701",0.872331064507974,0.847558556473953,0,1
"4702",1,0.155078105410252,0,0
"4703",1,1,0,1
"4704",0,0,1,0
"4705",0,0,1,0
"4706",1,0,0,0
"4707",1,1,1,1
"4708",0,0,1,0
"4709",1,0,0,0
"4710",1,1,1,1
"4711",1,0,0,0
"4712",0,0,0,1
"4713",0,0,1,0
"4714",1,1,0,1
"4715",0.998206946129013,0.99744632197346,0,1
"4716",1,0.590773187235362,0,0
"4717",0,0,1,0
"4718",0.897044758353275,0.896239159340028,1,0.899347244975184
"4719",0.770425343810317,1,0,0
"4720",1,0,0,0
"4721",0,0,0,1
"4722",1,0.941968692387059,0,0.527718719130261
"4723",1,0.964564715750701,0,0.637127803358796
"4724",1,1,0,1
"4725",0,1,0,0
"4726",0,0,1,0
"4727",1,1,0,1
"4728",1,1,0.358105437540865,1
"4729",0.959157456975507,1,0,0
"4730",1,0,0,0
"4731",1,1,0,1
"4732",1,1,0,1
"4733",0,0,1,0
"4734",1,0.669093425962954,0,0
"4735",1,0,0,0
"4736",0,1,0,0
"4737",1,1,0,1
"4738",1,1,0,0
"4739",1,1,1,1
"4740",0.999046087232567,1,0,0.975623291953729
"4741",1,1,0,1
"4742",1,0,0,0
"4743",1,1,0.340779200414341,1
"4744",0,0,0,1
"4745",0,0,1,0
"4746",0,0,1,0
"4747",1,0.120538375823151,0,0
"4748",1,1,1,1
"4749",0.949662859680482,1,0,1
"4750",1,0,0,0
"4751",0,0,1,0
"4752",1,1,0.814511443595217,1
"4753",1,0.141549639904329,0,0
"4754",1,0,0,0
"4755",1,1,0.591603520002944,1
"4756",0,0,1,0
"4757",1,1,1,1
"4758",1,1,0,0.803500020618872
"4759",1,1,1,1
"4760",1,0,0,0
"4761",0,0,1,0
"4762",1,0,0,0
"4763",1,1,0,0.865940687143401
"4764",0.981199775784923,1,0,0
"4765",0,1,0,0
"4766",0,0,1,0
"4767",1,0.992047806069721,0,0.990353571608912
"4768",1,1,0,0.732833864736344
"4769",0,0,1,0
"4770",0,1,0,0
"4771",0.341869799410999,1,0,0
"4772",0,1,0,0
"4773",1,1,0,1
"4774",1,1,1,1
"4775",0,0,1,0
"4776",0,0,1,0
"4777",0,0,0,1
"4778",1,1,1,1
"4779",0,0,0,1
"4780",1,0,0,0
"4781",1,0.990673777757732,0,0.97409922570943
"4782",0,0,1,0
"4783",1,0,0,0
"4784",1,1,1,1
"4785",0,0,1,0
"4786",1,1,0,1
"4787",0,0,1,0
"4788",0,0,0,1
"4789",0,0,1,0
"4790",0,1,0,0
"4791",0,1,0,0
"4792",0.984402598729045,0.984294413954536,1,0.985216291692044
"4793",1,1,1,1
"4794",0.586777818916983,1,0,0
"4795",0.990316240067918,0.990601670063902,0,1
"4796",0.866563653143966,1,0,0
"4797",0,0,1,0
"4798",1,0,0,0
"4799",1,1,1,1
"4800",1,1,0,1
"4801",0.998115326171157,1,0,0
"4802",0,0,0,1
"4803",1,0,0,0
"4804",1,1,1,1
"4805",1,1,1,1
"4806",0,0,1,0
"4807",1,0.999909228622524,0.999548844342891,0.99981845928698
"4808",1,0,0,0
"4809",1,0.99969768566263,0.999093285464402,0.999395447535838
"4810",0,1,0,0
"4811",1,0.248171758706483,0,0
"4812",0.865360535689905,0.921218442150365,0,1
"4813",1,0,0,0
"4814",0.898268521830149,1,0,1
"4815",0,0,1,0
"4816",0,0,1,0
"4817",1,1,0,0.90161382338515
"4818",1,1,0,1
"4819",0,0,1,0
"4820",1,0,0,0
